Equipment ID,Contractor 1,Equipment Designation,Specs Combi,Concat Data,Connector Conditions Concat,Estimated,Hyperlink,Index,Preview?,Max. Equipment Designation
3VEg3Mgea3uCWPSENlz6hF,Integrated Dynamics,Rover Mk I,Max T-O weight,5.5 kg (12 lb),,,https://customer.janes.com/display/JUAVA267-JUAV,138,preview,Rover Mk I
3VEg3Mgea3uCWPSENlz6hF,Integrated Dynamics,Rover Mk I,Range,"12 km (6.4 nm, 7.45 mi) (maximum, GPS/autonomous)",,,https://customer.janes.com/display/JUAVA267-JUAV,138,preview,Rover Mk I
3VEg3Mgea3uCWPSENlz6hF,Integrated Dynamics,Rover Mk I,Range,"12 km (6.4 nm, 7.45 mi) (maximum, GPS/autonomous)",,,,138,preview,Rover Mk I
3VEg3Mgea3uCWPSENlz6hF,Integrated Dynamics,Rover Mk I,Weight empty,"3.5 kg (7 lb 11 1/2 oz) (maximum, dry)",,,https://customer.janes.com/display/JUAVA267-JUAV,138,preview,Rover Mk I
3VEg3Mgea3uCWPSENlz6hF,Integrated Dynamics,Rover Mk I,Wing span,1.5 m (4 ft 11 in),,,https://customer.janes.com/display/JUAVA267-JUAV,138,preview,Rover Mk I
3VEg3Mgea3uCWPSENlz6hF,Integrated Dynamics,Rover Mk I,Wing span,1.5 m (4 ft 11 in),,,,138,preview,Rover Mk I
0kBJm842qk6noRMCn5IXDu,Integrated Dynamics,Rover Mk II XS,Endurance,0 hr 45 min ( battery capacity/throttle management dependent),,,,139,preview,Rover Mk II XS
0kBJm842qk6noRMCn5IXDu,Integrated Dynamics,Rover Mk II XS,Endurance,1 hr 0 min (battery capacity/throttle management dependent),,,,139,preview,Rover Mk II XS
0kBJm842qk6noRMCn5IXDu,Integrated Dynamics,Rover Mk II XS,Gross wing area,1.03 m² (11.1 sq ft),,,,139,preview,Rover Mk II XS
0kBJm842qk6noRMCn5IXDu,Integrated Dynamics,Rover Mk II XS,"Height, overall",300 mm (11 3/4 in),,,,139,preview,Rover Mk II XS
0kBJm842qk6noRMCn5IXDu,Integrated Dynamics,Rover Mk II XS,"Length, overall",160 mm (6 1/4 in),,,,139,preview,Rover Mk II XS
0kBJm842qk6noRMCn5IXDu,Integrated Dynamics,Rover Mk II XS,Max payload,1.0 kg (2 lb 3 1/4 oz),,,,139,preview,Rover Mk II XS
0kBJm842qk6noRMCn5IXDu,Integrated Dynamics,Rover Mk II XS,Max T-O weight,6.5 kg (14 lb),,,,139,preview,Rover Mk II XS
0kBJm842qk6noRMCn5IXDu,Integrated Dynamics,Rover Mk II XS,Range,"15 km (8.1 nm, 9.32 mi) (maximum, GPS/autonomous)",,,,139,preview,Rover Mk II XS
0kBJm842qk6noRMCn5IXDu,Integrated Dynamics,Rover Mk II XS,Wing span,3 m (9 ft 10 in),,,,139,preview,Rover Mk II XS
5SrFioCdTVoqbSjhkHvd8l,UAVOS INC,SAT-i,Cruising speed,"15.7 kt (29 km/h, 18 mph)",,,https://customer.janes.com/display/JUAVA994-JUAV,140,preview,SAT-i
5SrFioCdTVoqbSjhkHvd8l,UAVOS INC,SAT-i,Cruising speed,"15.7 kt (29 km/h, 18 mph)",,,,140,preview,SAT-i
5SrFioCdTVoqbSjhkHvd8l,UAVOS INC,SAT-i,Endurance,"2 hr 0 min (typical, battery power, up to 0.6 kg payload)",,,,140,preview,SAT-i
5SrFioCdTVoqbSjhkHvd8l,UAVOS INC,SAT-i,Endurance,"4 hr 0 min (battery power, up to 0.6 kg payload)",,,,140,preview,SAT-i
5SrFioCdTVoqbSjhkHvd8l,UAVOS INC,SAT-i,"Height, overall",530 mm (1 ft 8 3/4 in),,,https://customer.janes.com/display/JUAVA994-JUAV,140,preview,SAT-i
5SrFioCdTVoqbSjhkHvd8l,UAVOS INC,SAT-i,"Height, overall",530 mm (1 ft 8 3/4 in),,,,140,preview,SAT-i
5SrFioCdTVoqbSjhkHvd8l,UAVOS INC,SAT-i,"Length, overall",3.20 m (10 ft 6 in),,,https://customer.janes.com/display/JUAVA994-JUAV,140,preview,SAT-i
5SrFioCdTVoqbSjhkHvd8l,UAVOS INC,SAT-i,"Length, overall",3.20 m (10 ft 6 in),,,,140,preview,SAT-i
5SrFioCdTVoqbSjhkHvd8l,UAVOS INC,SAT-i,Max level speed,"27 kt (50 km/h, 31.1 mph)",,,https://customer.janes.com/display/JUAVA994-JUAV,140,preview,SAT-i
5SrFioCdTVoqbSjhkHvd8l,UAVOS INC,SAT-i,Max level speed,"27 kt (50 km/h, 31.1 mph)",,,,140,preview,SAT-i
5SrFioCdTVoqbSjhkHvd8l,UAVOS INC,SAT-i,Max payload,600 g (1 lb 5 1/4 oz),,,,140,preview,SAT-i
5SrFioCdTVoqbSjhkHvd8l,UAVOS INC,SAT-i,Max T-O weight,6.3 kg (14 lb),,,https://customer.janes.com/display/JUAVA994-JUAV,140,preview,SAT-i
5SrFioCdTVoqbSjhkHvd8l,UAVOS INC,SAT-i,Operating altitude,"400 m (1,310 ft) (optimum for ground observation)",,,,140,preview,SAT-i
5SrFioCdTVoqbSjhkHvd8l,UAVOS INC,SAT-i,Radius of operation,"250 km (135 nm, 155 mi)",,,,140,preview,SAT-i
5SrFioCdTVoqbSjhkHvd8l,UAVOS INC,SAT-i,Rate of climb,180 m/min (591 ft/min),,,,140,preview,SAT-i
5SrFioCdTVoqbSjhkHvd8l,UAVOS INC,SAT-i,Service ceiling,"9,000 m (29,530 ft) (using solar power)",,,https://customer.janes.com/display/JUAVA994-JUAV,140,preview,SAT-i
5SrFioCdTVoqbSjhkHvd8l,UAVOS INC,SAT-i,Wing span,7.30 m (23 ft 11 1/2 in),,,https://customer.janes.com/display/JUAVA994-JUAV,140,preview,SAT-i
5SrFioCdTVoqbSjhkHvd8l,UAVOS INC,SAT-i,Wing span,7.30 m (23 ft 11 1/2 in),,,,140,preview,SAT-i
1KO7lF4886aHs8Sw6shLd7,Insitu Inc,ScanEagle,Cruising speed,"60 kt (111 km/h, 69 mph) (max)",,,https://customer.janes.com/display/JUAVA040-JUAV,141,preview,ScanEagle
1KO7lF4886aHs8Sw6shLd7,Insitu Inc,ScanEagle,Cruising speed,"60 kt (111 km/h, 69 mph) (max)",,,,141,preview,ScanEagle
1KO7lF4886aHs8Sw6shLd7,Insitu Inc,ScanEagle,Endurance,18 hr (minimum),,,,141,preview,ScanEagle
1KO7lF4886aHs8Sw6shLd7,Insitu Inc,ScanEagle,"Length, overall",1.71 m (5 ft 7 1/4 in),,,https://customer.janes.com/display/JUAVA040-JUAV,141,preview,ScanEagle
1KO7lF4886aHs8Sw6shLd7,Insitu Inc,ScanEagle,"Length, overall",1.71 m (5 ft 7 1/4 in),,,,141,preview,ScanEagle
1KO7lF4886aHs8Sw6shLd7,Insitu Inc,ScanEagle,Max level speed,"80 kt (148 km/h, 92.1 mph)",,,https://customer.janes.com/display/JUAVA040-JUAV,141,preview,ScanEagle
1KO7lF4886aHs8Sw6shLd7,Insitu Inc,ScanEagle,Max level speed,"80 kt (148 km/h, 92.1 mph)",,,,141,preview,ScanEagle
1KO7lF4886aHs8Sw6shLd7,Insitu Inc,ScanEagle,Max operating speed,"80 kt (148 km/h, 92.1 mph)",,,,141,preview,ScanEagle
1KO7lF4886aHs8Sw6shLd7,Insitu Inc,ScanEagle,Max payload,5 kg (11 lb),,,https://customer.janes.com/display/JUAVA040-JUAV,141,preview,ScanEagle
1KO7lF4886aHs8Sw6shLd7,Insitu Inc,ScanEagle,Max T-O weight,26.5 kg (58 lb),,,https://customer.janes.com/display/JUAVA040-JUAV,141,preview,ScanEagle
1KO7lF4886aHs8Sw6shLd7,Insitu Inc,ScanEagle,Range,"100 km (54 nm, 62.1 mi)",,,https://customer.janes.com/display/JUAVA040-JUAV,141,preview,ScanEagle
1KO7lF4886aHs8Sw6shLd7,Insitu Inc,ScanEagle,Range,"100 km (54 nm, 62.1 mi)",,,,141,preview,ScanEagle
1KO7lF4886aHs8Sw6shLd7,Insitu Inc,ScanEagle,Service ceiling,"5,945 m (19,500 ft)",,,https://customer.janes.com/display/JUAVA040-JUAV,141,preview,ScanEagle
1KO7lF4886aHs8Sw6shLd7,Insitu Inc,ScanEagle,Weight empty,13.1 kg (29 lb),,,https://customer.janes.com/display/JUAVA040-JUAV,141,preview,ScanEagle
1KO7lF4886aHs8Sw6shLd7,Insitu Inc,ScanEagle,Wing span,3.11 m (10 ft 2 1/2 in),,,https://customer.janes.com/display/JUAVA040-JUAV,141,preview,ScanEagle
1KO7lF4886aHs8Sw6shLd7,Insitu Inc,ScanEagle,Wing span,3.11 m (10 ft 2 1/2 in),,,,141,preview,ScanEagle
08iT8AE94aUW3ajknCYORC,Insitu Inc,ScanEagle 2,Cruising speed,"50 kt (92.6 km/h, 57.5 mph) (typical)",,,https://customer.janes.com/display/JUAVA711-JUAV,142,preview,ScanEagle 2
08iT8AE94aUW3ajknCYORC,Insitu Inc,ScanEagle 2,Cruising speed,"50 kt (92.6 km/h, 57.5 mph) (typical)",,,,142,preview,ScanEagle 2
08iT8AE94aUW3ajknCYORC,Insitu Inc,ScanEagle 2,Cruising speed,"60 kt (111 km/h, 69 mph) (maximum)",,,https://customer.janes.com/display/JUAVA711-JUAV,142,preview,ScanEagle 2
08iT8AE94aUW3ajknCYORC,Insitu Inc,ScanEagle 2,Cruising speed,"60 kt (111 km/h, 69 mph) (maximum)",,,,142,preview,ScanEagle 2
08iT8AE94aUW3ajknCYORC,Insitu Inc,ScanEagle 2,Endurance,16  hr (minimum),,,,142,preview,ScanEagle 2
08iT8AE94aUW3ajknCYORC,Insitu Inc,ScanEagle 2,"Length, overall",1.71 m (5 ft 7 1/4 in),,,https://customer.janes.com/display/JUAVA711-JUAV,142,preview,ScanEagle 2
08iT8AE94aUW3ajknCYORC,Insitu Inc,ScanEagle 2,"Length, overall",1.71 m (5 ft 7 1/4 in),,,,142,preview,ScanEagle 2
08iT8AE94aUW3ajknCYORC,Insitu Inc,ScanEagle 2,Max level speed,"80 kt (148 km/h, 92.1 mph)",,,https://customer.janes.com/display/JUAVA711-JUAV,142,preview,ScanEagle 2
08iT8AE94aUW3ajknCYORC,Insitu Inc,ScanEagle 2,Max level speed,"80 kt (148 km/h, 92.1 mph)",,,,142,preview,ScanEagle 2
08iT8AE94aUW3ajknCYORC,Insitu Inc,ScanEagle 2,Max payload,5 kg (11 lb),,,https://customer.janes.com/display/JUAVA711-JUAV,142,preview,ScanEagle 2
08iT8AE94aUW3ajknCYORC,Insitu Inc,ScanEagle 2,Max T-O weight,26.5 kg (58 lb),,,,142,preview,ScanEagle 2
08iT8AE94aUW3ajknCYORC,Insitu Inc,ScanEagle 2,Service ceiling,"5,950 m (19,520 ft)",,,https://customer.janes.com/display/JUAVA711-JUAV,142,preview,ScanEagle 2
08iT8AE94aUW3ajknCYORC,Insitu Inc,ScanEagle 2,Weight empty,19 kg (42 lb) (structure),,,https://customer.janes.com/display/JUAVA711-JUAV,142,preview,ScanEagle 2
08iT8AE94aUW3ajknCYORC,Insitu Inc,ScanEagle 2,Wing span,3.11 m (10 ft 2 1/2 in),,,https://customer.janes.com/display/JUAVA711-JUAV,142,preview,ScanEagle 2
08iT8AE94aUW3ajknCYORC,Insitu Inc,ScanEagle 2,Wing span,3.11 m (10 ft 2 1/2 in),,,,142,preview,ScanEagle 2
1j7krfkFcbCR56O6VYxNud,Insitu Inc,ScanEagle 3,Cruising speed,"40 kt (74.1 km/h, 46 mph) (typical)",,,https://customer.janes.com/display/JUAVA974-JUAV,143,preview,ScanEagle 3
1j7krfkFcbCR56O6VYxNud,Insitu Inc,ScanEagle 3,Cruising speed,"40 kt (74.1 km/h, 46 mph) (typical)",,,,143,preview,ScanEagle 3
1j7krfkFcbCR56O6VYxNud,Insitu Inc,ScanEagle 3,Cruising speed,"50 kt (92.6 km/h, 57.5 mph) (maximum)",,,https://customer.janes.com/display/JUAVA974-JUAV,143,preview,ScanEagle 3
1j7krfkFcbCR56O6VYxNud,Insitu Inc,ScanEagle 3,Cruising speed,"50 kt (92.6 km/h, 57.5 mph) (maximum)",,,,143,preview,ScanEagle 3
1j7krfkFcbCR56O6VYxNud,Insitu Inc,ScanEagle 3,Endurance,18 hr 0 min (maximum),,,,143,preview,ScanEagle 3
1j7krfkFcbCR56O6VYxNud,Insitu Inc,ScanEagle 3,"Length, overall",2.3 m (7 ft 6 1/2 in) (baseline payload configuration),,,https://customer.janes.com/display/JUAVA974-JUAV,143,preview,ScanEagle 3
1j7krfkFcbCR56O6VYxNud,Insitu Inc,ScanEagle 3,"Length, overall",2.3 m (7 ft 6 1/2 in) (baseline payload configuration),,,,143,preview,ScanEagle 3
1j7krfkFcbCR56O6VYxNud,Insitu Inc,ScanEagle 3,"Length, overall",2.5 m (8 ft 2 1/2 in) (extended payload configuration),,,https://customer.janes.com/display/JUAVA974-JUAV,143,preview,ScanEagle 3
1j7krfkFcbCR56O6VYxNud,Insitu Inc,ScanEagle 3,"Length, overall",2.5 m (8 ft 2 1/2 in) (extended payload configuration),,,,143,preview,ScanEagle 3
1j7krfkFcbCR56O6VYxNud,Insitu Inc,ScanEagle 3,Max level speed,"80 kt (148 km/h, 92.1 mph)",,,https://customer.janes.com/display/JUAVA974-JUAV,143,preview,ScanEagle 3
1j7krfkFcbCR56O6VYxNud,Insitu Inc,ScanEagle 3,Max level speed,"80 kt (148 km/h, 92.1 mph)",,,,143,preview,ScanEagle 3
1j7krfkFcbCR56O6VYxNud,Insitu Inc,ScanEagle 3,Max payload,8.6 kg (19 lb),,,https://customer.janes.com/display/JUAVA974-JUAV,143,preview,ScanEagle 3
1j7krfkFcbCR56O6VYxNud,Insitu Inc,ScanEagle 3,Max T-O weight,36.3 kg (80 lb) (gross),,,https://customer.janes.com/display/JUAVA974-JUAV,143,preview,ScanEagle 3
1j7krfkFcbCR56O6VYxNud,Insitu Inc,ScanEagle 3,Service ceiling,"6,095 m (19,995 ft)",,,https://customer.janes.com/display/JUAVA974-JUAV,143,preview,ScanEagle 3
1j7krfkFcbCR56O6VYxNud,Insitu Inc,ScanEagle 3,Wing span,4 m (13 ft 1 1/2 in),,,https://customer.janes.com/display/JUAVA974-JUAV,143,preview,ScanEagle 3
1j7krfkFcbCR56O6VYxNud,Insitu Inc,ScanEagle 3,Wing span,4 m (13 ft 1 1/2 in),,,,143,preview,ScanEagle 3
5TrF6xPJJjU9PDjpnGykhJ,Sistemas de Control Remoto SL,Scrab I,Cruising speed,"194 kt (359 km/h, 223 mph)",,,https://customer.janes.com/display/JUAV9365-JUAV,144,preview,Scrab I
5TrF6xPJJjU9PDjpnGykhJ,Sistemas de Control Remoto SL,Scrab I,Cruising speed,"194 kt (359 km/h, 223 mph)",,,,144,preview,Scrab I
5TrF6xPJJjU9PDjpnGykhJ,Sistemas de Control Remoto SL,Scrab I,Endurance,0 hr 45 min,,,,144,preview,Scrab I
5TrF6xPJJjU9PDjpnGykhJ,Sistemas de Control Remoto SL,Scrab I,"Length, overall",1.95 m (6 ft 4 3/4 in),,,https://customer.janes.com/display/JUAV9365-JUAV,144,preview,Scrab I
5TrF6xPJJjU9PDjpnGykhJ,Sistemas de Control Remoto SL,Scrab I,"Length, overall",1.95 m (6 ft 4 3/4 in),,,,144,preview,Scrab I
5TrF6xPJJjU9PDjpnGykhJ,Sistemas de Control Remoto SL,Scrab I,Max payload,4 kg (8 lb 13 oz),,,https://customer.janes.com/display/JUAV9365-JUAV,144,preview,Scrab I
5TrF6xPJJjU9PDjpnGykhJ,Sistemas de Control Remoto SL,Scrab I,Max T-O weight,32 kg (71 lb),,,https://customer.janes.com/display/JUAV9365-JUAV,144,preview,Scrab I
5TrF6xPJJjU9PDjpnGykhJ,Sistemas de Control Remoto SL,Scrab I,Radius of operation,"1.48 km (0.8 nm, 4,860 ft) (LOS)",,,https://customer.janes.com/display/JUAV9365-JUAV,144,preview,Scrab I
5TrF6xPJJjU9PDjpnGykhJ,Sistemas de Control Remoto SL,Scrab I,Radius of operation,"1.48 km (0.8 nm, 4,860 ft) (LOS)",,,,144,preview,Scrab I
5TrF6xPJJjU9PDjpnGykhJ,Sistemas de Control Remoto SL,Scrab I,Radius of operation,"80 km (43.2 nm, 49.7 mi) (BLOS)",,,https://customer.janes.com/display/JUAV9365-JUAV,144,preview,Scrab I
5TrF6xPJJjU9PDjpnGykhJ,Sistemas de Control Remoto SL,Scrab I,Radius of operation,"80 km (43.2 nm, 49.7 mi) (BLOS)",,,,144,preview,Scrab I
5TrF6xPJJjU9PDjpnGykhJ,Sistemas de Control Remoto SL,Scrab I,Wing span,1.62 m (5 ft 3 3/4 in),,,https://customer.janes.com/display/JUAV9365-JUAV,144,preview,Scrab I
5TrF6xPJJjU9PDjpnGykhJ,Sistemas de Control Remoto SL,Scrab I,Wing span,1.62 m (5 ft 3 3/4 in),,,,144,preview,Scrab I
5AfSocdzLUggAGKvDve5Ho,STS Aviation Group,Shahzore,Endurance,1 hr 30 min,,,,145,preview,Shahzore
5AfSocdzLUggAGKvDve5Ho,STS Aviation Group,Shahzore,"Length, overall",2.54 m (8 ft 4 in),,,https://customer.janes.com/display/JUAVA362-JUAV,145,preview,Shahzore
5AfSocdzLUggAGKvDve5Ho,STS Aviation Group,Shahzore,"Length, overall",2.54 m (8 ft 4 in),,,,145,preview,Shahzore
5AfSocdzLUggAGKvDve5Ho,STS Aviation Group,Shahzore,Max launch weight,28.0 kg (62 lb),,,,145,preview,Shahzore
5AfSocdzLUggAGKvDve5Ho,STS Aviation Group,Shahzore,Max level speed,"148 kt (274 km/h, 170 mph)",,,https://customer.janes.com/display/JUAVA362-JUAV,145,preview,Shahzore
5AfSocdzLUggAGKvDve5Ho,STS Aviation Group,Shahzore,Max level speed,"148 kt (274 km/h, 170 mph)",,,,145,preview,Shahzore
