 time, distance, velocity_smooth,                 pace,       lat,       lng, altitude
 4258,    46693,           13.36,  0.07490636704120156, 41.036384, 19.740498,     27.3
 4259,  46706.2,           13.38,  0.07547169811320754,  41.03633, 19.740638,     27.2
 4260,  46719.1,           13.24,  0.07561436672968176, 41.036274, 19.740775,     27.2
 4261,  46732.9,            13.3,  0.07582938388625593, 41.036215, 19.740919,     27.3
 4262,  46746.1,            13.3,  0.07604562737642796, 41.036163, 19.741058,     27.3
 4263,  46758.9,           13.18,  0.07611798287344963, 41.036114, 19.741196,     27.3
 4264,  46772.2,            13.2,  0.07582938388625593, 41.036067,  19.74134,     27.4
 4265,  46785.1,            13.2,  0.07582938388625593, 41.036024, 19.741483,     27.4
 4266,  46798.2,           13.06,  0.07532956685498748, 41.035978, 19.741627,     27.4
 4267,  46811.3,           13.04,  0.07469654528478159, 41.035932, 19.741771,     27.4
 4268,  46824.6,           13.14,  0.07400555041627724, 41.035887,  19.74192,     27.5
 4269,  46838.4,           13.24,  0.07339449541284404, 41.035844, 19.742073,     27.5
 4270,  46852.3,           13.44,   0.0728597449908906, 41.035807,  19.74223,     27.5
 4271,    46866,           13.56,  0.07200720072007295, 41.035769, 19.742386,     27.4
 4272,  46880.3,            13.8,  0.07162041181736516, 41.035731, 19.742547,     27.5
 4273,  46894.1,            13.9,  0.07136485280999201, 41.035697, 19.742704,     27.6
 4274,    46908,           13.92,  0.07136485280999201, 41.035666, 19.742866,     27.7
 4275,  46922.4,           14.02,  0.07111111111111111, 41.035638, 19.743032,     27.7
 4276,  46936.3,           14.06,  0.07130124777183786, 41.035611, 19.743195,     27.8
 4277,  46950.5,           14.04,  0.07111111111111111, 41.035589,  19.74336,     27.8
 4278,  46964.4,           14.06,  0.07092198581560101, 41.035566, 19.743523,     27.8
 4279,  46978.5,            14.1,  0.07149240393208128, 41.035541, 19.743688,     27.8
 4280,  46992.5,           14.02,  0.07130124777183786, 41.035515, 19.743851,     27.7
 4281,  47006.6,           14.06,  0.07162041181736982, 41.035492, 19.744016,     27.8
 4282,  47020.8,           14.06,  0.07136485280999201,  41.03548, 19.744183,     27.8
 4283,  47034.3,           13.98,  0.07136485280999201, 41.035477, 19.744345,     27.9
 4284,  47048.5,              14,  0.07130124777183786, 41.035472, 19.744512,       28
 4285,  47062.2,           13.94,  0.07136485280999201, 41.035469, 19.744676,       28
 4286,  47076.5,           13.98,  0.07130124777183786, 41.035466, 19.744845,       28
 4287,  47090.6,           13.96,  0.07048458149779736, 41.035463, 19.745013,     27.9
 4288,  47104.7,           14.08,  0.07067137809187461,  41.03546, 19.745181,     27.9
 4289,  47118.7,           14.04,  0.07067137809187006, 41.035459, 19.745349,     27.8
 4290,    47133,           14.16,  0.07085916740478208, 41.035459, 19.745519,     27.7
 4291,  47147.8,           14.26,  0.07130124777183323, 41.035458, 19.745692,     27.6
 4292,  47161.7,           14.22,  0.07174887892376682, 41.035459, 19.745859,     27.6
 4293,  47175.4,           14.14,  0.07181328545780875, 41.035456, 19.746023,     27.7
 4294,  47189.4,           14.14,  0.07207207207207207,  41.03545, 19.746187,     27.7
 4295,  47202.8,           13.96,  0.07272727272727272, 41.035448, 19.746347,     27.7
 4296,  47216.2,           13.68,  0.07266121707538217, 41.035449, 19.746507,     27.7
 4297,  47230.1,           13.68,  0.07239819004524888, 41.035447, 19.746672,     27.6
 4298,    47244,           13.72,  0.07246376811594107, 41.035447, 19.746837,     27.6
 4299,  47257.8,           13.68,  0.07207207207207207, 41.035449, 19.747002,     27.6
 4300,  47271.8,            13.8,  0.07168458781361634, 41.035451, 19.747169,     27.7
 4301,  47285.9,           13.94,  0.07142857142857142, 41.035451, 19.747336,     27.8
 4302,  47299.8,           13.94,  0.07123775601068381, 41.035448, 19.747501,     27.8
 4303,  47313.8,           13.96,  0.07067137809187461, 41.035448, 19.747668,     27.8
 4304,  47327.8,              14,  0.07042253521126851,  41.03545, 19.747835,     27.7
 4305,  47342.1,           14.06,   0.0702987697715317, 41.035451, 19.748005,     27.7
 4306,  47356.3,           14.08,   0.0702987697715317,  41.03545, 19.748175,     27.7
 4307,    47371,           14.24,   0.0705467372134075,  41.03545, 19.748349,     27.8
 4308,  47385.4,           14.32,  0.07079646017699115, 41.035451, 19.748519,     27.7
 4309,  47399.7,           14.38,  0.07092198581560101,  41.03545, 19.748688,     27.7
 4310,  47413.6,            14.3,  0.07104795737122649,  41.03545, 19.748853,     27.7
 4311,  47427.2,           14.18,   0.0715563506261162,  41.03545, 19.749015,     27.9
 4312,  47440.8,           13.96,  0.07174887892376682, 41.035453, 19.749178,     28.1
 4313,  47454.9,            13.9,  0.07226738934055722, 41.035455, 19.749346,     28.4
 4314,  47468.9,           13.84,  0.07252946509519301, 41.035457, 19.749511,     28.4
 4315,  47482.8,           13.84,  0.07246376811594107, 41.035457, 19.749678,     28.5
 4316,  47496.9,           13.94,  0.07272727272727272, 41.035456, 19.749844,     28.5
 4317,  47510.4,           13.92,   0.0732600732600752, 41.035456, 19.750005,     28.5
 4318,  47523.9,            13.8,  0.07339449541284404, 41.035455, 19.750166,     28.5
 4319,  47537.6,           13.74,  0.07386888273315163, 41.035453, 19.750328,     28.5
 4320,  47550.8,            13.6,  0.07428040854224899, 41.035452, 19.750486,     28.6
 4321,  47564.1,           13.44,  0.07414272474513338, 41.035456, 19.750645,     28.6
 4322,  47577.9,            13.5,  0.07441860465116279, 41.035455, 19.750807,     28.5
 4323,  47591.1,           13.44,  0.07476635514018691, 41.035455, 19.750966,     28.4
 4324,  47604.6,            13.4,  0.07504690431519802, 41.035453, 19.751127,     28.4
 4325,  47618.3,            13.5,  0.07476635514018691, 41.035451, 19.751287,     28.3
 4326,  47631.4,           13.46,  0.07532956685499265, 41.035445, 19.751443,     28.3
 4327,  47644.6,           13.34,  0.07504690431519802, 41.035444, 19.751599,     28.3
 4328,  47657.4,           13.26,  0.07504690431519802, 41.035444, 19.751755,     28.3
 4329,  47671.1,            13.3,  0.07547169811320754, 41.035441, 19.751916,     28.4
 4330,  47684.1,           13.16,  0.07547169811320754, 41.035441, 19.752071,     28.4
 4331,  47697.7,           13.26,   0.0757575757575768, 41.035439, 19.752233,     28.5
 4332,  47711.2,           13.32,   0.0757575757575768, 41.035439, 19.752392,     28.5
 4333,  47724.3,           13.38,   0.0764818355640546, 41.035439, 19.752548,     28.6
 4334,  47737.4,           13.26,  0.07662835249042038, 41.035439, 19.752703,     28.6
 4335,  47750.2,           13.22,  0.07699711260827612,  41.03544, 19.752855,     28.6
 4336,    47763,           13.06,  0.07729468599033816, 41.035439, 19.753008,     28.7
 4337,  47775.7,            12.9,  0.07774538386783725, 41.035438,  19.75316,     28.7
 4338,  47788.5,           12.84,  0.07804878048780488, 41.035437, 19.753313,     28.7
 4339,  47801.6,           12.84,  0.07812499999999889, 41.035437, 19.753467,     28.7
 4340,  47814.7,            12.9,  0.07812499999999889, 41.035436, 19.753621,     28.8
 4341,  47827.2,           12.84,  0.07804878048780488, 41.035434, 19.753772,     28.9
 4342,  47839.9,           12.84,  0.07812499999999889, 41.035434, 19.753923,       29
 4343,  47852.6,           12.82,  0.07820136852394695, 41.035434, 19.754074,     29.1
 4344,  47865.4,           12.76,  0.07812499999999889, 41.035435, 19.754226,     29.1
 4345,  47878.2,            12.7,  0.07782101167314955, 41.035436, 19.754378,     29.1
 4346,  47890.9,           12.74,  0.07804878048780488, 41.035437,  19.75453,     29.1
 4347,  47903.9,            12.8,  0.07804878048780488, 41.035437, 19.754685,     29.2
 4348,  47917.1,            12.9,  0.07789678675754846, 41.035437, 19.754841,     29.3
 4349,    47930,           12.92,  0.07820136852394695, 41.035436, 19.754993,     29.3
 4350,  47942.4,           12.84,  0.07827788649706681, 41.035436, 19.755142,     29.3
 4351,  47955.1,           12.84,   0.0785854616895908, 41.035437, 19.755294,     29.4
 4352,  47968.1,           12.84,  0.07905138339920607, 41.035437, 19.755446,     29.4
 4353,  47980.5,           12.68,  0.07928642220019708, 41.035438, 19.755594,     29.4
 4354,  47993.1,           12.62,  0.07881773399014778, 41.035438, 19.755744,     29.4
 4355,  48005.7,           12.66,  0.07866273352998679, 41.035437, 19.755894,     29.4
 4356,  48018.3,           12.64,  0.07897334649555549, 41.035437, 19.756046,     29.5
 4357,  48030.9,           12.56,   0.0784313725490196, 41.035439, 19.756196,     29.4
 4358,  48043.9,           12.68,  0.07858546168958518, 41.035438,  19.75635,     29.4
 4359,  48056.8,           12.74,  0.07874015748031045, 41.035439, 19.756503,     29.4
 4360,  48069.4,           12.74,  0.07866273352999242, 41.035439, 19.756654,     29.5
 4361,  48082.5,           12.84,   0.0785854616895908,  41.03544, 19.756807,     29.5
 4362,  48094.9,            12.8,  0.07905138339921176,  41.03544, 19.756955,     29.6
 4363,  48107.3,           12.68,  0.07944389275074708, 41.035439, 19.757104,     29.6
 4364,    48120,           12.64,  0.07968127490039725, 41.035438, 19.757254,     29.6
 4365,  48132.7,           12.66,                 0.08, 41.035438, 19.757405,     29.6
 4366,  48145.1,           12.52,  0.08014247551201929, 41.035438, 19.757552,     29.7
 4367,  48157.5,           12.52,  0.07976071784646409, 41.035438,   19.7577,     29.7
 4368,  48169.8,            12.5,  0.07992007992008109, 41.035437, 19.757847,     29.7
 4369,  48182.5,            12.5,  0.07992007992007527, 41.035436, 19.757996,     29.6
 4370,  48194.8,           12.42,  0.07928642220019708, 41.035437, 19.758144,     29.6
 4371,  48207.6,            12.5,  0.07874015748031608, 41.035438, 19.758295,     29.5
 4372,  48220.1,           12.52,  0.07812500000000444,  41.03544, 19.758444,     29.5
 4373,  48232.8,            12.6,  0.07736943907156564,  41.03544, 19.758597,     29.6
 4374,    48246,            12.7,  0.07692307692307693, 41.035436, 19.758753,     29.6
 4375,  48259.1,           12.86,  0.07662835249042038, 41.035436, 19.758909,     29.6
 4376,  48272.2,           12.92,  0.07626310772163859,  41.03543, 19.759066,     29.7
 4377,  48285.9,           13.16,  0.07590132827324897, 41.035425, 19.759227,     29.7
 4378,  48298.8,            13.2,   0.0761179828734549, 41.035423,  19.75938,     29.8
 4379,    48312,            13.2,  0.07590132827324374, 41.035423, 19.759536,     29.8
 4380,    48325,           13.18,  0.07582938388625593, 41.035424, 19.759692,     29.8
 4381,  48338.2,            13.2,  0.07655502392344497, 41.035425, 19.759848,     29.9
 4382,  48351.1,           13.04,  0.07655502392344497, 41.035428, 19.760003,     29.8
 4383,  48364.5,           13.14,  0.07707129094412116,  41.03543, 19.760161,     29.7
 4384,  48377.7,           13.14,   0.0772200772200783,  41.03543, 19.760316,     29.7
 4385,  48390.4,           13.08,  0.07699711260827612, 41.035431, 19.760468,     29.7
 4386,  48403.3,           13.02,  0.07677543186180101, 41.035429, 19.760621,     29.7
 4387,  48415.8,           12.94,  0.07699711260827612, 41.035433, 19.760771,     29.8
 4388,  48428.6,           12.82,  0.07714561234329473, 41.035435, 19.760926,     29.8
 4389,  48442.1,           12.88,  0.07699711260827612, 41.035434, 19.761085,     29.9
 4390,  48455.3,           12.98,   0.0769971126082815, 41.035432, 19.761242,     29.9
 4391,  48468.4,           13.02,  0.07655502392344497, 41.035434, 19.761396,     29.9
 4392,  48481.4,           13.12,   0.0761904761904762, 41.035433,  19.76155,       30
 4393,  48494.3,           13.14,  0.07677543186180101, 41.035431, 19.761704,       30
 4394,  48507.2,           13.02,  0.07707129094412656, 41.035429, 19.761858,     30.1
 4395,  48520.3,              13,   0.0772200772200783, 41.035426, 19.762014,     30.1
 4396,  48533.6,           13.04,   0.0772200772200783, 41.035425,  19.76217,     30.1
 4397,  48546.3,           12.98,   0.0772200772200783, 41.035426, 19.762323,     30.1
 4398,  48559.1,           12.96,  0.07736943907156564, 41.035429, 19.762475,       30
 4399,    48572,           12.96,  0.07751937984496343,  41.03543,  19.76263,       30
 4400,    48585,           12.94,  0.07782101167314955, 41.035431, 19.762783,       30
 4401,  48597.9,           12.86,  0.07736943907157108,  41.03543, 19.762935,       30
 4402,  48610.6,           12.86,  0.07736943907156564, 41.035428, 19.763088,     30.1
 4403,  48623.5,           12.88,  0.07751937984496343, 41.035428, 19.763241,     30.2
 4404,  48636.4,           12.88,  0.07751937984496343, 41.035426, 19.763395,     30.3
 4405,  48649.7,           12.94,  0.07714561234330014, 41.035424, 19.763552,     30.4
 4406,  48662.5,           12.92,  0.07707129094412116, 41.035424, 19.763704,     30.4
 4407,  48675.2,           12.92,  0.07692307692307693, 41.035424, 19.763857,     30.5
 4408,  48688.2,           12.94,  0.07707129094412656, 41.035422, 19.764011,     30.6
 4409,  48701.6,           13.04,  0.07766990291262135, 41.035423, 19.764169,     30.7
 4410,  48714.4,           12.94,  0.07782101167314955, 41.035425, 19.764323,     30.8
 4411,  48727.5,              13,  0.07804878048780488, 41.035427, 19.764478,     30.9
 4412,  48740.2,              13,  0.07835455435846762, 41.035428, 19.764628,       31
 4413,  48752.7,            12.9,  0.07936507936507707, 41.035428, 19.764777,     31.1
 4414,  48765.3,           12.74,  0.07984031936127976, 41.035426, 19.764927,     31.2
 4415,  48777.7,           12.66,                 0.08, 41.035426, 19.765075,     31.3
 4416,  48790.3,           12.56,  0.08071748878923767, 41.035429, 19.765224,     31.4
 4417,  48802.4,           12.44,  0.08100810081007676, 41.035434, 19.765368,     31.5
 4418,  48814.6,           12.38,  0.08144796380090497, 41.035444, 19.765514,     31.6
 4419,  48826.9,           12.32,  0.08219178082191782, 41.035454, 19.765659,     31.8
 4420,    48839,           12.26,  0.08279668813247137, 41.035464, 19.765803,     31.9
 4421,  48851.3,            12.2,  0.08356545961003012, 41.035475, 19.765947,       32
 4422,  48863.2,           12.16,  0.08387698042870798, 41.035491, 19.766086,       32
 4423,  48874.8,           12.04,   0.0848256361922726, 41.035511, 19.766222,     32.1
 4424,  48886.4,            11.9,  0.08571428571428572, 41.035531, 19.766358,     32.2
 4425,    48898,            11.8,  0.08662175168431063, 41.035554, 19.766493,     32.3
 4426,  48909.7,           11.68,  0.08797653958944657, 41.035578, 19.766627,     32.4
 4427,  48920.7,            11.5,  0.08902077151334799, 41.035604, 19.766756,     32.5
 4428,  48931.9,           11.42,   0.0897308075772721, 41.035633, 19.766883,     32.6
 4429,  48942.9,            11.3,  0.09049773755656108, 41.035664, 19.767005,     32.6
 4430,  48953.6,           11.12,  0.09124087591240997, 41.035696, 19.767126,     32.7
 4431,  48964.3,           10.92,  0.09216589861751152, 41.035733, 19.767244,     32.9
 4432,  48975.1,           10.88,  0.09250693802034655, 41.035773, 19.767363,       33
 4433,  48986.2,           10.86,  0.09310986964618123, 41.035812, 19.767483,     33.2
 4434,  48996.9,            10.8,  0.09345794392523366, 41.035853, 19.767598,     33.4
 4435,  49007.6,            10.8,  0.09345794392523366, 41.035895, 19.767712,     33.5
 4436,  49018.2,           10.78,  0.09354536950421463,  41.03594, 19.767823,     33.6
 4437,  49028.8,           10.74,  0.09363295880149558, 41.035988, 19.767931,     33.7
 4438,  49039.3,           10.62,  0.09425070688029644, 41.036035, 19.768041,     33.8
 4439,  49049.9,            10.6,   0.0942507068803029, 41.036083,  19.76815,     33.9
